trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
736,False,"{'a': 0.2, 'e': 0.22946609376090668}",25,14,8.688589346447802,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
737,False,"{'a': 0.2, 'e': 0.2290076201997705}",20,4,-0.7310346961245104,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
738,False,"{'a': 0.2, 'e': 0.2285500626694205}",20,12,15.417560367729049,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
739,False,"{'a': 0.2, 'e': 0.22809341933962587}",20,6,-34.50553080343631,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
740,False,"{'a': 0.2, 'e': 0.22763768838381274}",20,6,-0.15063213931375197,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
741,False,"{'a': 0.2, 'e': 0.22718286797905665}",25,3,36.431236711899246,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
742,False,"{'a': 0.2, 'e': 0.22672895630607542}",30,13,-21.814576168841555,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
743,False,"{'a': 0.2, 'e': 0.2262759515492217}",25,10,25.188790764938197,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
744,False,"{'a': 0.2, 'e': 0.22582385189647586}",20,6,-40.926680502201386,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
745,False,"{'a': 0.2, 'e': 0.22537265553943872}",20,4,24.840481473122793,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
746,False,"{'a': 0.2, 'e': 0.22492236067332425}",25,4,35.24343874951027,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
747,False,"{'a': 0.2, 'e': 0.22447296549695234}",30,18,15.51211787365349,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
748,False,"{'a': 0.2, 'e': 0.22402446821274175}",20,10,19.574595328351343,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
749,False,"{'a': 0.2, 'e': 0.22357686702670268}",20,0,-38.30851852763075,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
750,False,"{'a': 0.2, 'e': 0.22313016014842982}",25,14,17.969198930166584,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
751,False,"{'a': 0.2, 'e': 0.22268434579109508}",25,12,-35.45276378744486,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 1}",1
752,False,"{'a': 0.2, 'e': 0.2222394221714404}",25,0,-82.97890426149124,"{0: 20, 1: 1, 2: 1, 3: 1, 4: 2}",0
753,False,"{'a': 0.2, 'e': 0.22179538750977074}",20,8,17.67258116857343,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
754,False,"{'a': 0.2, 'e': 0.22135224002994683}",20,8,-1.470281604739078,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
755,False,"{'a': 0.2, 'e': 0.2209099779593782}",20,7,23.777392377157806,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
756,False,"{'a': 0.2, 'e': 0.22046859952901593}",20,0,17.41094292599717,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
757,False,"{'a': 0.2, 'e': 0.22002810297334574}",25,3,-14.041569505489264,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
758,False,"{'a': 0.2, 'e': 0.21958848653038082}",20,15,-12.308636563920029,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
759,False,"{'a': 0.2, 'e': 0.2191497484416548}",20,7,-2.5212004374407013,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
760,False,"{'a': 0.2, 'e': 0.21871188695221475}",25,10,-24.51400360273629,"{0: 10, 1: 2, 2: 3, 3: 0, 4: 0}",1
761,False,"{'a': 0.2, 'e': 0.21827490031061414}",25,11,1.1622336187369597,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
762,False,"{'a': 0.2, 'e': 0.21783878676890578}",25,17,-27.79758592542213,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
763,False,"{'a': 0.2, 'e': 0.21740354458263497}",20,12,-37.84838349355844,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
764,False,"{'a': 0.2, 'e': 0.21696917201083235}",25,5,-74.56172379300757,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",1
765,False,"{'a': 0.2, 'e': 0.21653566731600707}",25,0,24.942839186360853,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
766,False,"{'a': 0.2, 'e': 0.21610302876413975}",25,15,13.61186093989454,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
767,False,"{'a': 0.2, 'e': 0.21567125462467565}",25,0,-23.885650513111486,"{0: 21, 1: 0, 2: 2, 3: 2, 4: 0}",0
768,False,"{'a': 0.2, 'e': 0.21524034317051757}",25,12,13.78744946895036,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
769,False,"{'a': 0.2, 'e': 0.2148102926780192}",30,21,11.465342755250536,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
770,False,"{'a': 0.2, 'e': 0.21438110142697794}",30,6,-21.55719108386772,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 1}",1
771,False,"{'a': 0.2, 'e': 0.21395276770062824}",20,0,-16.12110145503452,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
772,False,"{'a': 0.2, 'e': 0.2135252897856346}",30,17,22.615268399098877,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
773,False,"{'a': 0.2, 'e': 0.21309866597208482}",25,13,18.491115190425194,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
774,False,"{'a': 0.2, 'e': 0.21267289455348304}",35,22,23.08941832671137,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
775,False,"{'a': 0.2, 'e': 0.21224797382674304}",25,18,-26.054381224483915,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
776,False,"{'a': 0.2, 'e': 0.21182390209218135}",25,13,-9.395935967993742,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 0}",1
777,False,"{'a': 0.2, 'e': 0.21140067765351048}",35,17,-61.76328131348396,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 2}",1
778,False,"{'a': 0.2, 'e': 0.21097829881783206}",20,10,17.168000958091767,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
779,False,"{'a': 0.2, 'e': 0.21055676389563024}",25,0,21.586442425350544,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
780,False,"{'a': 0.2, 'e': 0.21013607120076472}",20,12,14.343091443986278,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
781,False,"{'a': 0.2, 'e': 0.2097162190504642}",25,20,9.790442626390286,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
782,False,"{'a': 0.2, 'e': 0.20929720576531952}",20,16,10.790293355790787,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
783,False,"{'a': 0.2, 'e': 0.20887902966927693}",20,12,16.22630499220634,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
784,False,"{'a': 0.2, 'e': 0.20846168908963153}",30,13,-1.5048370152573418,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
785,False,"{'a': 0.2, 'e': 0.20804518235702046}",30,9,-34.40363568412034,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 1}",1
786,False,"{'a': 0.2, 'e': 0.2076295078054162}",20,13,10.557265557188963,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
787,False,"{'a': 0.2, 'e': 0.20721466377212}",20,0,19.87953488576426,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
788,False,"{'a': 0.2, 'e': 0.20680064859775515}",20,0,15.954533398640354,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
789,False,"{'a': 0.2, 'e': 0.20638746062626045}",20,16,7.657968617893385,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
790,False,"{'a': 0.2, 'e': 0.20597509820488344}",20,3,24.749852160045577,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
791,False,"{'a': 0.2, 'e': 0.2055635596841739}",30,18,22.6627089575096,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
792,False,"{'a': 0.2, 'e': 0.20515284341797715}",25,5,15.142127026341003,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
793,False,"{'a': 0.2, 'e': 0.20474294776342764}",30,20,16.083985668441354,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
794,False,"{'a': 0.2, 'e': 0.20433387108094214}",20,14,11.442801253190071,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
795,False,"{'a': 0.2, 'e': 0.20392561173421342}",25,11,27.168263898218477,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
796,False,"{'a': 0.2, 'e': 0.20351816809020354}",30,18,16.233863110603878,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
797,False,"{'a': 0.2, 'e': 0.20311153851913738}",20,13,10.174294512113882,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
798,False,"{'a': 0.2, 'e': 0.2027057213944961}",30,19,-17.453578036164544,"{0: 8, 1: 1, 2: 1, 3: 1, 4: 0}",1
799,False,"{'a': 0.2, 'e': 0.2023007150930107}",20,0,31.27977536151973,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
800,False,"{'a': 0.2, 'e': 0.20189651799465538}",25,11,-2.377079952826361,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 0}",1
801,False,"{'a': 0.2, 'e': 0.20149312848264125}",20,14,1.3248633313433507,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
802,False,"{'a': 0.2, 'e': 0.20109054494340972}",25,16,14.010370637000769,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
803,False,"{'a': 0.2, 'e': 0.20068876576662606}",25,8,28.865864111628223,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
804,False,"{'a': 0.2, 'e': 0.20028778934517305}",20,11,14.335223586174548,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
805,False,"{'a': 0.2, 'e': 0.1998876140751445}",20,0,10.93381340021254,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
806,False,"{'a': 0.2, 'e': 0.19948823835583873}",20,8,20.568676270256525,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
807,False,"{'a': 0.2, 'e': 0.1990896605897524}",20,9,9.36973668772083,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
808,False,"{'a': 0.2, 'e': 0.19869187918257386}",25,10,-37.18501151436751,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 1}",1
809,False,"{'a': 0.2, 'e': 0.19829489254317698}",20,13,14.127649863041523,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
810,False,"{'a': 0.2, 'e': 0.19789869908361465}",30,11,12.780713532260425,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
811,False,"{'a': 0.2, 'e': 0.19750329721911256}",30,9,25.03234232966064,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
812,False,"{'a': 0.2, 'e': 0.19710868536806264}",20,14,14.066635976635114,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
813,False,"{'a': 0.2, 'e': 0.19671486195201704}",30,10,32.070599257232395,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
814,False,"{'a': 0.2, 'e': 0.1963218253956815}",30,19,21.69525726092933,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
815,False,"{'a': 0.2, 'e': 0.19592957412690934}",20,11,18.963361481310407,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
816,False,"{'a': 0.2, 'e': 0.1955381065766949}",20,0,-30.088408532967726,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
817,False,"{'a': 0.2, 'e': 0.1951474211791675}",20,5,-5.753802591914361,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
818,False,"{'a': 0.2, 'e': 0.194757516371585}",30,18,20.507304177659606,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
819,False,"{'a': 0.2, 'e': 0.19436839059432767}",35,26,-5.213451150249552,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
820,False,"{'a': 0.2, 'e': 0.19398004229089189}",30,16,-19.5998464581649,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 0}",1
821,False,"{'a': 0.2, 'e': 0.1935924699078839}",25,20,11.39999272593921,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
822,False,"{'a': 0.2, 'e': 0.19320567189501364}",20,9,17.17392465918341,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
823,False,"{'a': 0.2, 'e': 0.1928196467050886}",20,0,32.9922092833696,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
824,False,"{'a': 0.2, 'e': 0.19243439279400748}",20,2,-5.533033314747269,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
825,False,"{'a': 0.2, 'e': 0.19204990862075408}",20,0,32.685693463984315,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
826,False,"{'a': 0.2, 'e': 0.19166619264739126}",30,7,14.417280644992887,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 0}",1
827,False,"{'a': 0.2, 'e': 0.19128324333905458}",30,14,18.67835303105908,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
828,False,"{'a': 0.2, 'e': 0.19090105916394629}",30,11,-23.837034925149123,"{0: 15, 1: 1, 2: 1, 3: 2, 4: 0}",1
829,False,"{'a': 0.2, 'e': 0.19051963859332918}",25,3,14.601685595748007,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
830,False,"{'a': 0.2, 'e': 0.1901389801015205}",20,6,23.088042799669097,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
831,False,"{'a': 0.2, 'e': 0.18975908216588572}",30,7,1.8464947707092114,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 0}",1
832,False,"{'a': 0.2, 'e': 0.18937994326683263}",30,13,-85.76208901315282,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 2}",1
833,False,"{'a': 0.2, 'e': 0.18900156188780515}",30,12,10.787252050484389,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
834,False,"{'a': 0.2, 'e': 0.1886239365152772}",25,16,-6.690133541833765,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
835,False,"{'a': 0.2, 'e': 0.1882470656387468}",20,5,14.9393471192332,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
836,False,"{'a': 0.2, 'e': 0.18787094775072993}",25,0,5.604594195102637,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
837,False,"{'a': 0.2, 'e': 0.18749558134675456}",30,13,-57.4781738352089,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 2}",1
838,False,"{'a': 0.2, 'e': 0.1871209649253546}",20,8,24.546937081353683,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
839,False,"{'a': 0.2, 'e': 0.1867470969880638}",20,7,22.034848573003266,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
840,False,"{'a': 0.2, 'e': 0.18637397603940997}",20,0,32.64296602363335,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
841,False,"{'a': 0.2, 'e': 0.1860016005869088}",30,0,-10.273606083888122,"{0: 27, 1: 1, 2: 1, 3: 0, 4: 1}",0
842,False,"{'a': 0.2, 'e': 0.18562996914105798}",30,0,16.452113205548105,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 0}",0
843,False,"{'a': 0.2, 'e': 0.18525908021533122}",25,9,26.931664445176118,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
844,False,"{'a': 0.2, 'e': 0.18488893232617234}",20,3,30.333428871939866,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
845,False,"{'a': 0.2, 'e': 0.18451952399298926}",25,2,5.210661725909761,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 0}",1
846,False,"{'a': 0.2, 'e': 0.1841508537381482}",30,16,5.8284513095275585,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
847,False,"{'a': 0.2, 'e': 0.18378292008696764}",20,1,-49.15202359184329,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 1}",1
848,False,"{'a': 0.2, 'e': 0.18341572156771246}",20,0,-5.502003971689959,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
849,False,"{'a': 0.2, 'e': 0.18304925671158812}",30,10,10.499706516008807,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
850,False,"{'a': 0.2, 'e': 0.18268352405273466}",20,2,25.880925904495843,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
851,False,"{'a': 0.2, 'e': 0.182318522128221}",30,21,13.167296271590132,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
852,False,"{'a': 0.2, 'e': 0.18195424947803895}",35,18,12.82032280717435,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
853,False,"{'a': 0.2, 'e': 0.1815907046450974}",20,12,11.843790623536226,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
854,False,"{'a': 0.2, 'e': 0.1812278861752166}",25,11,-24.496649997714396,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
855,False,"{'a': 0.2, 'e': 0.1808657926171221}",20,3,13.963050410908659,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
856,False,"{'a': 0.2, 'e': 0.18050442252243923}",20,8,19.96906708841984,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
857,False,"{'a': 0.2, 'e': 0.1801437744456871}",25,10,28.79854318137642,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
858,False,"{'a': 0.2, 'e': 0.17978384694427296}",20,3,9.597009757399352,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
859,False,"{'a': 0.2, 'e': 0.17942463857848634}",25,10,23.594018622097217,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
860,False,"{'a': 0.2, 'e': 0.17906614791149322}",20,15,11.445735432217223,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
861,False,"{'a': 0.2, 'e': 0.17870837350933053}",25,15,14.289295547372742,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
862,False,"{'a': 0.2, 'e': 0.17835131394090015}",20,7,13.8424544792187,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
863,False,"{'a': 0.2, 'e': 0.17799496777796334}",25,9,18.0111297543609,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
864,False,"{'a': 0.2, 'e': 0.17763933359513495}",30,4,37.091086260249,"{0: 25, 1: 1, 2: 0, 3: 0, 4: 0}",1
865,False,"{'a': 0.2, 'e': 0.17728440996987782}",20,9,-22.20387854510678,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
866,False,"{'a': 0.2, 'e': 0.17693019548249692}",25,4,15.696849662555968,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 0}",1
867,False,"{'a': 0.2, 'e': 0.17657668871613388}",35,13,-0.4084973456368426,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 0}",1
868,False,"{'a': 0.2, 'e': 0.1762238882567611}",30,21,-18.316997834260718,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 0}",1
869,False,"{'a': 0.2, 'e': 0.17587179269317638}",25,14,17.382582537294418,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
870,False,"{'a': 0.2, 'e': 0.17552040061699686}",20,8,20.96462024003213,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
871,False,"{'a': 0.2, 'e': 0.17516971062265388}",35,13,43.33570500635697,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
872,False,"{'a': 0.2, 'e': 0.17481972130738693}",30,11,32.68704515643468,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
873,False,"{'a': 0.2, 'e': 0.17447043127123832}",25,0,-3.489616374976956,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
874,False,"{'a': 0.2, 'e': 0.1741218391170474}",20,16,7.351486164197138,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
875,False,"{'a': 0.2, 'e': 0.17377394345044514}",20,3,16.185285479317102,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
876,False,"{'a': 0.2, 'e': 0.17342674287984836}",25,3,-27.614564926651806,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 1}",1
877,False,"{'a': 0.2, 'e': 0.17308023601645434}",25,11,20.837884096110002,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
878,False,"{'a': 0.2, 'e': 0.17273442147423515}",20,9,19.375515107539094,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
879,False,"{'a': 0.2, 'e': 0.17238929786993218}",25,10,16.227462185269086,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
880,False,"{'a': 0.2, 'e': 0.17204486382305054}",20,0,20.11026416786929,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
881,False,"{'a': 0.2, 'e': 0.17170111795585358}",20,13,12.823974547761377,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
882,False,"{'a': 0.2, 'e': 0.17135805889335737}",30,10,23.281544354983897,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
883,False,"{'a': 0.2, 'e': 0.17101568526332522}",25,13,23.471692924226332,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
884,False,"{'a': 0.2, 'e': 0.17067399569626215}",20,8,4.662997730887629,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
885,False,"{'a': 0.2, 'e': 0.17033298882540943}",25,19,9.390271296180812,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
886,False,"{'a': 0.2, 'e': 0.16999266328673912}",20,13,13.65820561736081,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
887,False,"{'a': 0.2, 'e': 0.1696530177189486}",20,9,17.675384534669394,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
888,False,"{'a': 0.2, 'e': 0.16931405076345518}",25,17,5.163571036289176,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
889,False,"{'a': 0.2, 'e': 0.16897576106439058}",25,13,9.795029365399069,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
890,False,"{'a': 0.2, 'e': 0.1686381472685955}",20,5,-13.755477761110576,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
891,False,"{'a': 0.2, 'e': 0.16830120802561438}",30,20,17.618470172924866,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
892,False,"{'a': 0.2, 'e': 0.16796494198768974}",25,13,20.89802705971892,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
893,False,"{'a': 0.2, 'e': 0.167629347809757}",25,8,27.552653572631854,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
894,False,"{'a': 0.2, 'e': 0.167294424149439}",20,7,-36.94875880237764,"{0: 10, 1: 0, 2: 1, 3: 2, 4: 0}",1
895,False,"{'a': 0.2, 'e': 0.1669601696670407}",30,8,13.84160418832507,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
896,False,"{'a': 0.2, 'e': 0.16662658302554365}",20,7,24.746200570671913,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
897,False,"{'a': 0.2, 'e': 0.16629366289060088}",20,7,-10.660860177104478,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
898,False,"{'a': 0.2, 'e': 0.16596140793053138}",25,19,12.495000444443455,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
899,False,"{'a': 0.2, 'e': 0.16562981681631492}",20,8,-21.346706682164296,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
900,False,"{'a': 0.2, 'e': 0.16529888822158653}",25,7,16.387472067292784,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
901,False,"{'a': 0.2, 'e': 0.16496862082263145}",20,10,-4.356058825276853,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
902,False,"{'a': 0.2, 'e': 0.1646390132983796}",30,12,-2.8972733549297294,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
903,False,"{'a': 0.2, 'e': 0.16431006433040046}",25,8,22.299391332860687,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
904,False,"{'a': 0.2, 'e': 0.16398177260289773}",25,8,7.267778081714599,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
905,False,"{'a': 0.2, 'e': 0.16365413680270405}",25,5,32.22909700087644,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
906,False,"{'a': 0.2, 'e': 0.1633271556192758}",25,15,19.816778746942443,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
907,False,"{'a': 0.2, 'e': 0.16300082774468777}",20,10,-41.98322601412974,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 1}",1
908,False,"{'a': 0.2, 'e': 0.16267515187362808}",20,12,15.233846433878371,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
909,False,"{'a': 0.2, 'e': 0.16235012670339277}",30,20,3.8538399273142665,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
910,False,"{'a': 0.2, 'e': 0.16202575093388075}",30,22,-28.535334050190823,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
911,False,"{'a': 0.2, 'e': 0.1617020232675885}",25,3,36.68264176649207,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
912,False,"{'a': 0.2, 'e': 0.16137894240960493}",25,1,-5.0984663922876585,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 1}",1
913,False,"{'a': 0.2, 'e': 0.16105650706760616}",20,14,12.022697758130782,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
914,False,"{'a': 0.2, 'e': 0.16073471595185038}",25,16,19.065059299663652,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
915,False,"{'a': 0.2, 'e': 0.16041356777517274}",35,17,0.8362297608483753,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
916,False,"{'a': 0.2, 'e': 0.1600930612529801}",20,14,9.636762270498867,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
917,False,"{'a': 0.2, 'e': 0.15977319510324592}",20,16,7.758379882113083,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
918,False,"{'a': 0.2, 'e': 0.15945396804650516}",25,0,-7.1914444887750975,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
919,False,"{'a': 0.2, 'e': 0.15913537880584921}",20,4,-38.22224168217725,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 1}",1
920,False,"{'a': 0.2, 'e': 0.15881742610692068}",20,7,23.54534292097241,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
